fk_id_policy_info,fk_id_crp,fk_id_pol_inv_typ,fk_id_smo_org_types,fk_id_stage_processes,fk_id_stg_maturity,fk_id_geo_scopes,fk_id_phases,fk_id_location,fk_id_srf,fk_id_cci,fk_id_ext_partner,fk_id_policy_owner,fk_id_sdg,"fk_id_oics",fk_id_psrf,fk_id_pcci,fk_id_psdg,fk_id_milestone,fk_id_pmilestone
84,2,4,0,4,0,5,23,200,25,0,0,2,34,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,25,0,0,2,86,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,0,2,0,2,71,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,0,2,0,2,81,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,0,2,0,2,94,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,0,2,0,2,95,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,0,2,0,2,96,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,0,2,0,2,98,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,0,2,0,2,105,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,25,0,0,2,34,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,25,0,0,2,86,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,0,2,0,2,71,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,0,2,0,2,81,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,0,2,0,2,94,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,0,2,0,2,95,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,0,2,0,2,96,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,0,2,0,2,98,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,0,2,0,2,105,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,25,0,0,2,34,"211",0,0,0,0,0
84,2,4,0,4,0,5,23,200,25,0,0,2,86,"211",0,0,0,0,0
85,5,2,6,3,0,4,74,118,10,0,0,2,28,"0",0,0,0,0,0
85,5,2,6,3,0,4,74,118,10,0,0,2,32,"0",0,0,0,0,0
85,5,2,6,3,0,4,74,118,4,0,0,2,27,"0",0,0,0,0,0
85,5,2,6,3,0,4,74,118,4,0,0,2,31,"0",0,0,0,0,0
85,5,2,6,3,0,4,74,118,4,0,0,2,43,"0",0,0,0,0,0
85,5,2,6,3,0,4,74,118,4,0,0,2,60,"0",0,0,0,0,0
86,5,1,10,4,0,1,74,87,20,0,0,4,0,"271",0,0,0,0,0
86,5,1,10,4,0,1,74,87,21,0,0,4,0,"271",0,0,0,0,0
86,5,1,10,4,0,1,74,87,20,0,0,4,0,"271",0,0,0,0,0
86,5,1,10,4,0,1,74,87,21,0,0,4,0,"271",0,0,0,0,0
87,5,1,1,3,0,1,74,87,20,0,0,1,0,"0",0,0,0,0,0
87,5,1,1,3,0,1,74,87,21,0,0,1,0,"0",0,0,0,0,0
88,5,1,10,4,0,1,74,87,20,0,0,4,0,"273",0,0,0,0,0
88,5,1,10,4,0,1,74,87,21,0,0,4,0,"273",0,0,0,0,0
88,5,1,10,4,0,1,74,87,20,0,0,4,0,"273",0,0,0,0,0
88,5,1,10,4,0,1,74,87,21,0,0,4,0,"273",0,0,0,0,0
89,9,1,3,3,0,2,91,299,11,0,0,3,29,"0",0,0,0,0,0
89,9,1,3,3,0,2,91,299,11,0,0,3,33,"0",0,0,0,0,0
89,9,1,3,3,0,2,91,299,11,0,0,2,29,"0",0,0,0,0,0
89,9,1,3,3,0,2,91,299,11,0,0,2,33,"0",0,0,0,0,0
89,9,1,3,3,0,2,91,299,29,0,0,3,79,"0",0,0,0,0,0
89,9,1,3,3,0,2,91,299,29,0,0,2,79,"0",0,0,0,0,0
90,9,1,2,3,0,1,91,87,12,0,0,2,37,"0",0,0,0,0,0
90,9,1,2,3,0,1,91,87,12,0,0,2,38,"0",0,0,0,0,0
90,9,1,2,3,0,1,91,87,23,0,0,2,88,"0",0,0,0,0,0
91,9,1,3,3,0,1,91,87,12,0,0,2,37,"0",0,0,0,0,0
91,9,1,3,3,0,1,91,87,12,0,0,2,38,"0",0,0,0,0,0
91,9,1,3,3,0,1,91,87,12,0,0,3,37,"0",0,0,0,0,0
91,9,1,3,3,0,1,91,87,12,0,0,3,38,"0",0,0,0,0,0
91,9,1,3,3,0,1,91,87,8,0,0,2,63,"0",0,0,0,0,0
91,9,1,3,3,0,1,91,87,8,0,0,2,87,"0",0,0,0,0,0
91,9,1,3,3,0,1,91,87,8,0,0,3,63,"0",0,0,0,0,0
91,9,1,3,3,0,1,91,87,8,0,0,3,87,"0",0,0,0,0,0
92,9,1,3,3,0,2,91,298,8,0,0,2,63,"0",0,0,0,0,0
92,9,1,3,3,0,2,91,298,8,0,0,2,87,"0",0,0,0,0,0
93,9,4,2,3,0,2,91,299,0,2,0,2,71,"0",0,0,0,0,0
93,9,4,2,3,0,2,91,299,0,2,0,2,81,"0",0,0,0,0,0
93,9,4,2,3,0,2,91,299,0,2,0,2,94,"0",0,0,0,0,0
93,9,4,2,3,0,2,91,299,0,2,0,2,95,"0",0,0,0,0,0
93,9,4,2,3,0,2,91,299,0,2,0,2,96,"0",0,0,0,0,0
93,9,4,2,3,0,2,91,299,0,2,0,2,98,"0",0,0,0,0,0
93,9,4,2,3,0,2,91,299,0,2,0,2,105,"0",0,0,0,0,0
93,9,4,2,3,0,2,91,299,0,2,0,3,71,"0",0,0,0,0,0
93,9,4,2,3,0,2,91,299,0,2,0,3,81,"0",0,0,0,0,0
93,9,4,2,3,0,2,91,299,0,2,0,3,94,"0",0,0,0,0,0
93,9,4,2,3,0,2,91,299,0,2,0,3,95,"0",0,0,0,0,0
93,9,4,2,3,0,2,91,299,0,2,0,3,96,"0",0,0,0,0,0
93,9,4,2,3,0,2,91,299,0,2,0,3,98,"0",0,0,0,0,0
93,9,4,2,3,0,2,91,299,0,2,0,3,105,"0",0,0,0,0,0
94,9,1,3,3,0,1,91,87,23,0,0,1,88,"0",0,0,0,0,0
94,9,1,3,3,0,1,91,87,26,0,0,1,35,"0",0,0,0,0,0
94,9,1,3,3,0,1,91,87,26,0,0,1,51,"0",0,0,0,0,0
94,9,1,3,3,0,1,91,87,26,0,0,1,52,"0",0,0,0,0,0
94,9,1,3,3,0,1,91,87,26,0,0,1,53,"0",0,0,0,0,0
94,9,1,3,3,0,1,91,87,26,0,0,1,68,"0",0,0,0,0,0
95,9,1,4,3,0,2,91,279,14,0,0,2,24,"0",0,0,0,0,0
95,9,1,4,3,0,2,91,279,28,0,0,2,84,"0",0,0,0,0,0
96,9,1,4,3,0,4,91,183,14,0,0,3,24,"0",0,0,0,0,0
96,9,1,4,3,0,4,91,183,28,0,0,3,84,"0",0,0,0,0,0
211,21,1,0,4,0,1,264,87,12,0,0,4,37,"0",0,0,0,0,0
211,21,1,0,4,0,1,264,87,12,0,0,4,38,"0",0,0,0,0,0
212,21,1,0,3,0,1,264,87,12,0,0,0,37,"0",0,0,0,0,0
212,21,1,0,3,0,1,264,87,12,0,0,0,38,"0",0,0,0,0,0
213,21,1,0,3,0,1,264,87,12,0,0,4,37,"0",0,0,0,0,0
213,21,1,0,3,0,1,264,87,12,0,0,4,38,"0",0,0,0,0,0
214,13,2,0,4,0,4,125,50,0,13,0,2,74,"0",0,0,0,0,0
214,13,2,0,4,0,4,125,50,0,13,0,2,76,"0",0,0,0,0,0
214,13,2,0,4,0,4,125,50,0,13,0,2,78,"0",0,0,0,0,0
214,13,2,0,4,0,4,125,50,0,13,0,2,100,"0",0,0,0,0,0
215,13,2,0,4,0,4,125,209,0,13,0,2,74,"0",0,0,0,0,0
215,13,2,0,4,0,4,125,209,0,13,0,2,76,"0",0,0,0,0,0
215,13,2,0,4,0,4,125,209,0,13,0,2,78,"0",0,0,0,0,0
215,13,2,0,4,0,4,125,209,0,13,0,2,100,"0",0,0,0,0,0
215,13,2,0,4,0,4,125,209,10,0,0,2,28,"0",0,0,0,0,0
215,13,2,0,4,0,4,125,209,10,0,0,2,32,"0",0,0,0,0,0
216,13,1,0,3,0,4,125,262,0,13,0,2,74,"0",0,0,0,0,0
216,13,1,0,3,0,4,125,262,0,13,0,2,76,"0",0,0,0,0,0
216,13,1,0,3,0,4,125,262,0,13,0,2,78,"0",0,0,0,0,0
216,13,1,0,3,0,4,125,262,0,13,0,2,100,"0",0,0,0,0,0
216,13,1,0,3,0,4,125,262,10,0,0,2,28,"0",0,0,0,0,0
216,13,1,0,3,0,4,125,262,10,0,0,2,32,"0",0,0,0,0,0
217,13,1,0,4,0,4,125,72,0,13,0,2,74,"0",0,0,0,0,0
217,13,1,0,4,0,4,125,72,0,13,0,2,76,"0",0,0,0,0,0
217,13,1,0,4,0,4,125,72,0,13,0,2,78,"0",0,0,0,0,0
217,13,1,0,4,0,4,125,72,0,13,0,2,100,"0",0,0,0,0,0
217,13,1,0,4,0,4,125,72,10,0,0,2,28,"0",0,0,0,0,0
217,13,1,0,4,0,4,125,72,10,0,0,2,32,"0",0,0,0,0,0
218,13,1,0,3,0,4,125,72,0,13,0,2,74,"0",0,0,0,0,0
218,13,1,0,3,0,4,125,72,0,13,0,2,76,"0",0,0,0,0,0
218,13,1,0,3,0,4,125,72,0,13,0,2,78,"0",0,0,0,0,0
218,13,1,0,3,0,4,125,72,0,13,0,2,100,"0",0,0,0,0,0
219,13,0,0,4,0,4,125,154,0,13,0,2,74,"0",0,0,0,0,0
219,13,0,0,4,0,4,125,154,0,13,0,2,76,"0",0,0,0,0,0
219,13,0,0,4,0,4,125,154,0,13,0,2,78,"0",0,0,0,0,0
219,13,0,0,4,0,4,125,154,0,13,0,2,100,"0",0,0,0,0,0
219,13,0,0,4,0,4,125,154,10,0,0,2,28,"0",0,0,0,0,0
219,13,0,0,4,0,4,125,154,10,0,0,2,32,"0",0,0,0,0,0
220,13,1,0,3,0,2,125,279,0,13,0,2,74,"0",0,0,0,0,0
220,13,1,0,3,0,2,125,279,0,13,0,2,76,"0",0,0,0,0,0
220,13,1,0,3,0,2,125,279,0,13,0,2,78,"0",0,0,0,0,0
220,13,1,0,3,0,2,125,279,0,13,0,2,100,"0",0,0,0,0,0
220,13,1,0,3,0,2,125,279,10,0,0,2,28,"0",0,0,0,0,0
220,13,1,0,3,0,2,125,279,10,0,0,2,32,"0",0,0,0,0,0
221,13,1,0,4,0,4,125,262,0,13,0,2,74,"0",0,0,0,0,0
221,13,1,0,4,0,4,125,262,0,13,0,2,76,"0",0,0,0,0,0
221,13,1,0,4,0,4,125,262,0,13,0,2,78,"0",0,0,0,0,0
221,13,1,0,4,0,4,125,262,0,13,0,2,100,"0",0,0,0,0,0
221,13,1,0,4,0,4,125,262,16,0,0,2,62,"0",0,0,0,0,0
221,13,1,0,4,0,4,125,262,16,0,0,2,70,"0",0,0,0,0,0
222,13,1,0,3,0,2,125,277,0,0,0,2,0,"0",0,0,0,0,0
222,13,1,0,3,0,2,125,280,0,0,0,2,0,"0",0,0,0,0,0
223,13,1,0,4,0,2,125,299,0,0,0,2,0,"0",0,0,0,0,0
224,13,1,0,3,0,4,125,200,0,0,0,2,0,"0",0,0,0,0,0
225,18,4,0,3,0,5,230,258,13,0,0,2,2,"0",0,0,0,0,0
225,18,4,0,3,0,5,230,258,13,0,0,2,5,"0",0,0,0,0,0
225,18,4,0,3,0,5,230,258,13,0,0,2,64,"0",0,0,0,0,0
225,18,4,0,3,0,5,230,258,17,0,0,2,44,"0",0,0,0,0,0
225,18,4,0,3,0,5,230,258,17,0,0,2,45,"0",0,0,0,0,0
225,18,4,0,3,0,5,230,258,17,0,0,2,46,"0",0,0,0,0,0
225,18,4,0,3,0,5,230,258,17,0,0,2,67,"0",0,0,0,0,0
226,18,1,0,4,0,4,230,105,14,0,0,2,24,"0",0,0,0,0,0
226,18,1,0,4,0,4,230,105,14,0,0,3,24,"0",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,1,44,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,1,45,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,1,46,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,1,67,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,2,44,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,2,45,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,2,46,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,2,67,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,6,0,0,1,59,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,6,0,0,2,59,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,1,44,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,1,45,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,1,46,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,1,67,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,2,44,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,2,45,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,2,46,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,2,67,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,6,0,0,1,59,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,6,0,0,2,59,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,1,44,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,1,45,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,1,46,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,1,67,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,2,44,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,2,45,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,2,46,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,17,0,0,2,67,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,6,0,0,1,59,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,280,6,0,0,2,59,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,1,44,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,1,45,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,1,46,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,1,67,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,2,44,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,2,45,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,2,46,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,2,67,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,6,0,0,1,59,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,6,0,0,2,59,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,1,44,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,1,45,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,1,46,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,1,67,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,2,44,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,2,45,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,2,46,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,2,67,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,6,0,0,1,59,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,6,0,0,2,59,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,1,44,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,1,45,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,1,46,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,1,67,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,2,44,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,2,45,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,2,46,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,17,0,0,2,67,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,6,0,0,1,59,"282",0,0,0,0,0
228,17,1,0,4,0,2,213,282,6,0,0,2,59,"282",0,0,0,0,0
229,17,1,0,4,0,4,213,248,13,0,0,2,2,"282",0,0,0,0,0
229,17,1,0,4,0,4,213,248,13,0,0,2,5,"282",0,0,0,0,0
229,17,1,0,4,0,4,213,248,13,0,0,2,64,"282",0,0,0,0,0
229,17,1,0,4,0,4,213,248,25,0,0,2,34,"282",0,0,0,0,0
229,17,1,0,4,0,4,213,248,25,0,0,2,86,"282",0,0,0,0,0
229,17,1,0,4,0,4,213,248,13,0,0,2,2,"282",0,0,0,0,0
229,17,1,0,4,0,4,213,248,13,0,0,2,5,"282",0,0,0,0,0
229,17,1,0,4,0,4,213,248,13,0,0,2,64,"282",0,0,0,0,0
229,17,1,0,4,0,4,213,248,25,0,0,2,34,"282",0,0,0,0,0
229,17,1,0,4,0,4,213,248,25,0,0,2,86,"282",0,0,0,0,0
229,17,1,0,4,0,4,213,248,13,0,0,2,2,"282",0,0,0,0,0
229,17,1,0,4,0,4,213,248,13,0,0,2,5,"282",0,0,0,0,0
229,17,1,0,4,0,4,213,248,13,0,0,2,64,"282",0,0,0,0,0
229,17,1,0,4,0,4,213,248,25,0,0,2,34,"282",0,0,0,0,0
229,17,1,0,4,0,4,213,248,25,0,0,2,86,"282",0,0,0,0,0
230,17,1,0,4,0,5,213,105,0,10,0,2,3,"0",0,0,0,0,0
230,17,1,0,4,0,5,213,105,0,10,0,2,6,"0",0,0,0,0,0
230,17,1,0,4,0,5,213,105,6,0,0,2,59,"0",0,0,0,0,0
231,17,1,0,3,0,4,213,19,25,0,0,2,34,"0",0,0,0,0,0
231,17,1,0,3,0,4,213,19,25,0,0,2,86,"0",0,0,0,0,0
231,17,1,0,3,0,4,213,19,25,0,0,3,34,"0",0,0,0,0,0
231,17,1,0,3,0,4,213,19,25,0,0,3,86,"0",0,0,0,0,0
231,17,1,0,3,0,4,213,19,6,0,0,2,59,"0",0,0,0,0,0
231,17,1,0,3,0,4,213,19,6,0,0,3,59,"0",0,0,0,0,0
232,17,3,0,3,0,3,213,189,0,10,0,1,3,"0",0,0,0,0,0
232,17,3,0,3,0,3,213,189,0,10,0,1,6,"0",0,0,0,0,0
232,17,3,0,3,0,3,213,189,6,0,0,1,59,"0",0,0,0,0,0
232,17,3,0,3,0,3,213,19,0,10,0,1,3,"0",0,0,0,0,0
232,17,3,0,3,0,3,213,19,0,10,0,1,6,"0",0,0,0,0,0
232,17,3,0,3,0,3,213,19,6,0,0,1,59,"0",0,0,0,0,0
